,Customer Id,prediction
0,Q5OK4L2Q5XNH,0.46930473465093814
1,CBHVMVE7TRP5,0.8218930232631397
2,9UGHQ91U4F0M,0.07599463314323227
3,3UWXWMZK4ZGL,0.22286308807848815
4,5CGEMLMBOPES,0.1443667530225402
5,SPJ0K6KGDGN7,0.4809053703796664
6,9EFRT3UC3PDN,0.7139702483046474
7,7BH09UOH5SVF,0.36503240029551953
8,VYY6N0NLM8UE,0.16901386405284324
9,NVER903056B7,0.316278610811734
10,WRHLQZGSZ8L6,0.4808643837187015
11,FU9LL0FQCNOP,0.30796760194895606
12,PC4N9XPMSQSA,0.18596378612599604
13,5N6XLMQL0V3K,0.21321198901189983
14,EG7O0UFBKDUG,0.5669545854276554
15,PY0ZWYLSCJZN,0.10105487860171454
16,N1UGI6V7H2WF,0.5098038099331359
17,MZOC6IE8IMNV,0.13072281038923683
18,HDPPLWUTUDQ1,0.11799828292221494
19,ZCOU6WAGN26Y,0.2714666183066847
20,MHVC11TV0MGA,0.7592281845974179
21,WI63WG1KBKZ6,0.3287178976063537
22,T2IZWIEZDJ0C,0.2739047395245096
23,R0D8BZ9552RG,0.9280979167677817
24,SA7E3RJY86MZ,0.31954747560032604
25,XDNO84VA3P7H,0.2554931627097674
26,5XA7H43SW76F,0.21198661968567734
27,ZP06NQEP3Z6K,0.33026573633504486
28,AY113SQ9H4BJ,0.135107451992633
29,HLT8JUJLAJEF,0.4300044094806066
30,Z2SZEAUNILWX,0.24960037795812554
31,T3LZ5Y77PTZA,0.4112566326496005
32,CPE6L9FCCPOI,0.6941023698718572
33,2WFF7OD1QSBB,0.35075554423151106
34,40ZCZ5JB1EBG,0.3153900191171944
35,9UJEWJSQ3LT1,0.31014942451212996
36,1OUNUKM23I42,0.8442235557104798
37,XU3RFC2L0LZG,0.09742792474774911
38,UHEDKKMNF58W,0.3213289809785685
39,9YWZ8J7UCMQ7,0.29156332549074915
40,4T2SO9DSWH9E,0.7428438549513656
41,33E7RTVWQ3FN,0.8449868854187879
42,M9AQOH3SYYBR,0.15727425863836916
43,FUTCMN69MGAH,0.17452842489376502
44,W9XOYIFUQPW4,0.7399640223480528
45,JO9BNZRBO0CA,0.09257561227868193
46,X72IQEIU1QKM,0.13305435604410285
47,VCV8VAM4N7HS,0.603632462040703
48,MI48MY1LTM4M,0.21832128170235462
49,WA6DE0HPRBMB,0.4875531206893243
50,2YRA9VKRZOQE,0.31014942451212996
51,97I94WYVT5PC,0.10330640875937355
52,FSM0JLCCR7AY,0.19390976901170123
53,UPHJGLQV45WW,0.3840792365316783
54,KW9LR65SYQGF,0.7899634159350493
55,DQOTO5YKORYK,0.0991722845494143
56,UCXCBC9USUDU,0.09544898703242383
57,7Z0GRZCXFSZ1,0.18027771336057816
58,5CL12W44TUOV,0.8506658910102843
59,YAW9ZQTN585R,0.7710988521523272
60,45RRIO9P4RJC,0.3095183169149
61,VGK40ERV74UP,0.2747147070876372
62,KG6S0570ID9R,0.283253317543643
63,5BXS7ANQ514H,0.5667190865222382
64,H77VQDOX554E,0.37347409417081273
65,YRCFUBSU5D1G,0.19232698210067126
66,0ULO02BLHX2H,0.38184367930620017
67,B2SW8YEOZ708,0.4991805431408895
68,601HAL683PXN,0.35269597574864886
69,FOM5OYRTB2CG,0.10610897922247602
70,9SNEPC1R7A40,0.1542661061273309
71,3YP8RJO1M9BF,0.8967828046061647
72,FTF7UYBXX3WN,0.6673997288912952
73,WV1LJL1E1TQG,0.451283359931029
74,1BXKLACYUD7N,0.3151004387806911
75,K8OV1RBD6NAS,0.383372408465318
76,VR5BX4ZDA6HO,0.17882973565842453
77,VZY3703GOWWB,0.26270856896824546
78,FFL9C6CIZ6IQ,0.7193677074726841
79,5FUE0YKFHXD6,0.16339112862093227
80,YA6XB9JXFHKQ,0.12447333578253161
81,3VU3ECMYJFFD,0.2933918439388596
82,VB20LQQ6BD8E,0.2910140768934088
83,CRBUKGWCBAJI,0.47910275430407384
84,0TT54U36ZJAU,0.43395544948762527
85,GZHYLL80A15A,0.277321379615487
86,YEJ1ZAEG328N,0.1459192093302513
87,3CTD0580ZN2W,0.13957998790778786
88,TEORBES9MBU1,0.10888304157982236
89,G71B80T0KII9,0.7733931115631851
90,1H0DXXO2LL8V,0.1378245906975664
91,J9WRU0F6GX4Y,0.3027962685576111
92,4EY5NHSX2D90,0.23527736814309014
93,RGA4IJAMKB11,0.7982763132394166
94,PTYYTFT7Y0T0,0.8154312148994435
95,9YQ73D4EFSTU,0.15171618851380564
96,BGP67X6XEUEH,0.863807273423602
97,8MFFQE4I8RAD,0.42812109947076726
98,8QE237RPLQ6O,0.30796760194895606
99,EY3QB8SUBXC6,0.3561927703305069
100,EV6WYCP9JSVM,0.18708460553458323
101,6UMOLSY0CD7Y,0.15171618851380564
102,NAVEVOGULGOO,0.11090717619951958
103,2SLGKXO0J0TO,0.8223301397049642
104,MPVN5UNQO77G,0.09349059971420944
105,BY11TELFYIFB,0.3920388896619591
106,SY6GNRWBUOER,0.37873084272058993
107,C0MEQCRKBKMZ,0.16300536592902617
108,ZA5J3V6X1ZLA,0.13630610947756522
109,TOQ7FFYEEDC1,0.0991722845494143
110,T4IUC96SKJYH,0.4348345458803722
111,D15H6GCWV42R,0.4497716198394444
112,G3BLZLUFDTXE,0.2825274754940607
113,JFCM42IC7AGV,0.33611046995278737
114,PJCGECEOKQU0,0.22789410447061012
115,9YPBEJBQQ2IM,0.12782652502960004
116,PIZK163UW49S,0.2738526057098375
117,83TIUUHFRH0I,0.13957998790778786
118,TVA98UGCJLXL,0.11391055561673337
119,LS0C4TNGHYDN,0.17809265266629237
120,HKJO9TV9CIFS,0.32380584682462715
121,A3H6VIJ8EBSG,0.12898169615389485
122,SQM0J39NJV7Z,0.12447333578253161
123,3REX0554TY45,0.7139702483046474
124,W3TZJLZIBYOZ,0.8833800105316068
125,NZVQDMDE7PG5,0.5321240457519428
126,6C7IF04G8CTP,0.12362660219943616
127,0GP2EQWIGAB8,0.12524935694689804
128,AKPYR0SWUP51,0.6673997288912952
129,SUZLRXQ1D72A,0.24201734100225464
130,28QDD1Z8V8JB,0.22237384458179357
131,SZ2H5UGLUC8G,0.17227706780594662
132,5D3483DC72BM,0.6779479685411772
133,FMG5DBT7OTH3,0.11675290451524424
134,SMTJZVC119IW,0.3510113965278669
135,IM3WRLREKPL6,0.10791724657228507
136,7KV1GJ03X8W5,0.7490761635862446
137,YNB3PHEUX049,0.2859427166585559
138,P5N2FU3LRAER,0.8614949776749946
139,VUPDVNKWD45Z,0.31690423818596414
140,J5MN02VDHC0H,0.2747039525438338
141,GWTRYW3GSTGA,0.4745291514878968
142,K49CAO9SY5WA,0.2756847500493656
143,SDBSMCGDYUZF,0.2549250307006923
144,OMI0X9YUCUN0,0.09279954789425264
145,PHVNF2GQARPU,0.1569907499519715
146,GLQ2UYGF3L3R,0.2840691364811905
147,UK3LHF4NDDKN,0.1115996885525656
148,2CU0D33Y1Q4R,0.19232698210067126
149,N34G2ZVTVA2D,0.8252544786931181
150,7G3PPXCQ644V,0.11486895578998871
151,1XP6QTS4WIM7,0.43359944764633973
152,SEJQUEYJJ249,0.26214887385838087
153,Y2OM6QA13VH6,0.41095994569235395
154,NO85N3SIF7L4,0.13820469296765536
155,JD6PJ9PWILNX,0.8987310323900728
156,7PNHP54URB6D,0.2805793951417878
157,4L87O74SMNOV,0.16024426361484703
158,5L4LXF4T56UB,0.20527569607851795
159,N6ZFGKWJP912,0.26605573212409794
160,HAVA366SLZ0M,0.5491409869088527
161,58TJ9T7OC3MF,0.2627274282061357
162,5DE183IQM7H9,0.8573103985075763
163,D7NQKKW1Q7YI,0.22077699312358304
164,O66MEC9F7H54,0.7874602863122491
165,EHIXPO7T4Z9H,0.42708501897170253
166,VE4A2V3Q8WC4,0.3266685278429827
167,AO1SRI3DVAZW,0.17626863025152295
168,VNPMDP0OMDYT,0.33542988117069383
169,7VS4H83F18UA,0.6960163075430462
170,CMIHMQTLAXWP,0.11548455127192767
171,BQTQMJR6F4ZN,0.3749510214466255
172,F091BCM3W01K,0.4880208462232307
173,9GIZ2EDVRLWJ,0.09336477588251929
174,X1F5GA10EGW2,0.5054737314692108
175,UOQXCL7FDN6W,0.47890451768445097
176,FCOYZYHNYGVH,0.16719834161671454
177,CE3Q7PKINAVQ,0.365070456926714
178,QGD8B2PAHZ6L,0.08207096693565602
179,MLIBHN453LJQ,0.1378245906975664
180,N7K0L7EMGCO6,0.6395696863624563
181,3YR06LUI7LU7,0.38404039689604175
182,WN20SE8YOVWV,0.23982590393418532
183,NLW0WEO4VYJF,0.08277875221077607
184,D4XUCXPBBPV3,0.8826067776445783
185,9VUFS0OZX5Z3,0.14131674150901782
186,297BI8867BFN,0.12792256490819665
187,VQ4UI9R9XISF,0.38114675497350387
188,J1J2OATNQOFK,0.16373717337998284
189,0WYGRR9ZD48K,0.9009284088485146
190,G04VM18NT298,0.780453708482995
191,AGLVD50YWY8A,0.19991492805906666
192,LIJT671XZ62T,0.12236202221266756
193,FMM5UTX1QQZN,0.79947015579051
194,NBE3A806JL5F,0.07599463314323227
195,V6FDY8ZMJHT7,0.17809265266629237
196,4U2XJ6271915,0.25667487404633205
197,QMW0R74SG4EJ,0.35337865802303897
198,H8TTLBTXA004,0.12898169615389485
199,6IQUHI4IAG5S,0.23244794301051194
200,FI6WW6C9VUAX,0.40447867860360964
201,WNGZ1MTX92OG,0.2244045211336046
202,JCF5QGO6CROG,0.4991805431408895
203,9E2LX3L8ETSA,0.29600120463088997
204,M7IQC8TO8JKB,0.29305863020855444
205,ME3M7WM6T32B,0.7797275288546568
206,EK55FNFX9Q72,0.5442012641626485
207,652EVX4P1R3J,0.19390976901170123
208,YOXRHT1V7FD3,0.4662441536969132
209,37KGNRIHP8NO,0.11799828292221494
210,E248WCNPHX5W,0.27672275005371005
211,YI8YE6S0FDI9,0.22947000370107343
212,X1YG6QWAK86S,0.436621031213455
213,PRNA7A5D4V7Z,0.5447475706527382
214,1MZLUFQ2H718,0.28061253815814324
215,NAWDR2QOSPZN,0.7935531609759499
216,84N25UU1VDZ7,0.12513312563116089
217,RW4TACYQD7TN,0.15109135799584422
218,XU7J0KZAYTF2,0.33780718612072275
219,XVKE0VPB65XT,0.11472225611097163
220,NELDECJH8JRE,0.0984437963260885
221,QT226WRIYPMU,0.13286204584876238
222,DFXZBIAF4FO4,0.4217454598317382
223,893Q9C6L1A9I,0.2880548611653511
224,APR9MBD19RF3,0.46064803370069296
225,TECGU8NZHCBR,0.07339694084654509
226,FZUCYJ2A59A4,0.135107451992633
227,8D5EJ5PR7MGI,0.13957998790778786
228,IDJPBC358MBR,0.3066817183922689
229,LQSEDH382NSL,0.1336165976775214
230,772FMP9V82HE,0.7548112505730444
231,7MWS30ZU1X9T,0.7332446222460335
232,5XHG6C0WCYFW,0.16163810092190342
233,9DC62VREM4P5,0.3411875231613098
234,WVKMH333KJH5,0.8895201660910943
235,BXPPXF7AV9DK,0.17265711394792785
236,78IYLCFC38KF,0.8919500862982443
237,9M96CIQHVVVE,0.16163810092190342
238,QUQLQ77VLMJI,0.5062237834278295
239,2FRIT5RX4IMK,0.8919851919269001
240,ALIYXHLRRENA,0.46749548947707914
241,HNPE8NXPPZRR,0.8092205205791511
242,ZQTI3Z91DEPJ,0.3680611669533535
243,KV8XSGW3GN89,0.13882426867348777
244,R3ZCG1SLSWKD,0.17978207336762678
245,OK8ZSJZ4PAL2,0.43306055138261373
246,Q18FDOQ7SWAN,0.23231690757694312
247,TT87EQ3ID673,0.2501298306648656
248,YQXAKC26VANV,0.43127748199090904
249,JX11MN1KK8IK,0.32380584682462715
250,ACUJVWHSHMOS,0.19113522380329204
251,567T04ZBELBC,0.6394831492549292
252,DWLQBX6LYCBZ,0.19113522380329204
253,GRMPI2MI077L,0.14681480917789624
254,SWK48DFRHFJL,0.08782006023102179
255,J8Y76Y707D0Q,0.25476149622054134
256,01J3KFMHSOYK,0.32147185660761635
257,QYE593T5WA7G,0.22583163775500045
258,OHAB7MK661OQ,0.16245833439511873
259,UX10OHMFKOOX,0.11382366243720714
260,KG2TALV5VZIV,0.2406094023084052
261,VYCMV99IM1E3,0.27508830855486355
262,QN9J18V4JOBY,0.8310982756491844
263,IM4JN6BKK1YN,0.3054327743802145
264,YK8X489TGJP4,0.9280979167677817
265,E1PN68XOT6FI,0.9246335282100331
266,LLW5H9DM4DQ7,0.37873084272058993
267,SSUKLO8V0HIO,0.15371463340236663
268,HOESPKLQ3L0O,0.4497716198394444
269,CE0BOB44QW5G,0.2417938663406178
270,PAJV1DHQ6ON1,0.2787272395615279
271,NAFUZO1OELXN,0.3248715898516774
272,ACEZDHLKLA1W,0.1405654239010771
273,W70CRD0G57HI,0.07599463314323227
274,TQVO2G8K8K9C,0.201989128537274
275,H7Q4LFE6EABJ,0.09672521835311794
276,A0AK66S05C7G,0.09854833395784846
277,D4JT5XNSFM51,0.13080082859011558
278,8NN1J6J6DUL0,0.39731357462209355
279,2XTCG1C3PMVM,0.17646349564485106
280,9RT2SE95HUTM,0.863265512448101
281,QSWXLGWXYK6J,0.5022128385767581
282,QJHJM6SRFUPA,0.492186949634591
283,O7XPVQVWXDF9,0.5155722183593487
284,307P747F1PEU,0.4880208462232307
285,UH7SKD1613JH,0.16561741295412966
286,CD6TVXTZ9DNT,0.904056506551754
287,MTKIAQIQJKY3,0.7497902153304545
288,5F9I5P13LN31,0.26024014666990425
289,WSYZZ8QMFKA0,0.7242301313850775
290,X808V1E2X3LP,0.1856500552657684
291,VNOQE325D0M0,0.07780876157601897
292,TLSA9RCWD8VE,0.216956218733536
293,8BHHDH67S2TQ,0.5363926355453155
294,9HN7ECG7UL7Z,0.37423513602021385
295,E5SBCKESPTEC,0.3714373643823896
296,XDZP31MLASFN,0.3561927703305069
297,K39MIZJAM9CG,0.06723204834407677
298,G2LKRAXWWXL8,0.30907528514308663
299,Q0YPCKQYG8K4,0.14817805402406659
300,WQBZVD6P8V8L,0.3073309518432497
301,SZ063LJZWX0Y,0.26015807851687706
302,BETYM5Y2K23T,0.1546138415796981
303,TGC5KS2C7OMB,0.20006736232198316
304,8Q0LRTYSB6KV,0.5149076917975928
305,CZMAYIJL3GW3,0.18003438268109
306,UXR2KYJJTKGH,0.32147185660761635
307,AE5PI2OEI8SU,0.16580287349416564
308,L17J857RSTTI,0.8662851102590221
309,412CNI1T4EU6,0.8269065586192449
310,0RARWFXAGY4Y,0.18326251155933515
311,WZX6FMF0KGW5,0.34889476374157546
312,WZPRRZ5RQZ06,0.15171618851380564
313,BGQAXVAHQ3ZX,0.35675733724193054
314,1EG2BQYRF4RP,0.7401400735781193
315,DYL7S6TSH3FQ,0.2983341738420876
316,YATJNP0ATXQ6,0.12536765858363433
317,GVDWL1TFJ1OP,0.196252341578572
318,JBNSRNI427V4,0.33611046995278737
319,5AA3RCV59JMR,0.41154171508165177
320,J8KXVRW9JYM0,0.3673135233336441
321,0F8R4Z9SWTRY,0.14492291351821948
322,C0CT5ENUJZWB,0.904056506551754
323,9V15PL0AT9RE,0.5056325718070324
324,M8ELTAL9NP88,0.30796760194895606
325,0W1VC2TU9G86,0.2335687620793027
326,5BZOWNDY0NR1,0.7231919333733927
327,WQI6H4AVI5U3,0.8785990500169685
328,RX989U7VG9E1,0.27728847548497704
329,XFMYS5S5UD6M,0.31585240418055294
330,2Q5HY0EURE15,0.2859427166585559
331,GE9MI25N9WQY,0.07599463314323227
332,3FNP3MP38GYU,0.1942028095902977
333,ZVH36NP8OG4D,0.8154312148994435
334,FW8SMMMPY4WU,0.2317553291320806
335,O4A0OAXTM03N,0.12898169615389485
336,3GR83WEEQSV8,0.0796392885963863
337,UDLVUD5IAZSD,0.22763916518581928
338,QASEMI999VQS,0.12447333578253161
339,X6ROFOLPMV9W,0.13104439316945052
340,3Q388GKKWUZH,0.4271100162386557
341,EXJFKEQ2TJ0P,0.1404350837693056
342,FANEVXELT49J,0.33843935687688265
343,MYGYHGCEATIH,0.12881959611238222
344,UQ03LL4ATH8M,0.43359944764633973
345,HRRK5MPSGSV2,0.18966767522625394
346,KGMXFOD1WZZV,0.7139702483046474
347,JCWRXSFRCERF,0.5312282479382062
348,FOX1YSDWFEGQ,0.32380584682462715
349,V4XLSROPQPD1,0.7488148696693483
350,U37F5D4U2OS2,0.09892001216026933
351,CUH38GMHNOU4,0.8022257110790043
352,ROQRPJHWEX1M,0.7452199247337102
353,XBYGLKPWC7QG,0.16864051965966392
354,M2734GSVMZO3,0.28064568356223973
355,LOAVO7K4NBU5,0.2547303253215584
356,J3D60BHWHOWI,0.33316938139703345
357,QIDBYFQG6LYN,0.7570109002120234
358,9VM3F2Z5VYOL,0.24017761970027188
359,UJZ78FOQHCQD,0.20725560101869048
360,JQQQEJIC25Q9,0.10452103318852236
361,W1GDY1SAL6QG,0.3341202821827226
362,B9QMO1BV0JUW,0.08579423152300772
363,4UTLX3CJSRVK,0.8771615651065283
364,0H5Y5LI6PTT4,0.3926498429638809
365,DRNMGQ7UIU49,0.43127748199090904
366,FTKS0A5Y7W2Y,0.1512817061834193
367,TMQ2Q4YPVAOP,0.904056506551754
368,GNA46LRTKPEK,0.35337865802303897
369,XGH2H0GWBNFD,0.13209491686919847
370,XXCNZB2COVXZ,0.8753697206239629
371,7M23LC9BOL6E,0.26487786559947185
372,CZ8AGD9TQHOU,0.2698516390109173
373,H5UYRGVUOT07,0.14454517082358204
374,66D7SXR2TV47,0.23527736814309014
375,ZJ1POKFH28XX,0.2881951838850455
376,75T7UOODGNNF,0.16652226592266497
377,EX2TE1RD9KMX,0.21236984231231323
378,CEQYKJNOK2Z2,0.7959865329714441
379,76DJOYWROQUZ,0.16300536592902617
380,ZRN4REIDC6HB,0.2956449720243349
381,RVKZNCV7O64F,0.2859427166585559
382,6BHXBF52EFQ1,0.35632734012305733
383,2CRC2LOEQE52,0.4705157251627163
384,FK9FA72HCXMF,0.3547853795003794
385,FDGDWM14DMBW,0.13972143828663025
386,3DX6ELK6AHRZ,0.2516674632012827
387,5937D7D840DH,0.12792256490819665
388,9PI8I4OVIL36,0.1246016940624124
389,Q2C0XIMP5KBG,0.16719834161671454
390,JROLCX6LL2RO,0.11138763198900825
391,C6P5QGVEVQTR,0.35445313840567144
392,3T4IU1ZJNDIA,0.7193345606455842
393,N3ON6CQWDU4Z,0.19808797968090278
394,LWW08WASNJ2T,0.41614762600736005
395,L2RAKTUJP4HS,0.311650421672709
396,6BPL2YN1MFAQ,0.33506273279722204
